first_author,effect_size_ID,study_ID,year_published,citation,journal,domain,taxa,common_name,scientific_name,scientific_name_OTL,development_stage,sex,includes_body_size,body_size,size unit,pop_source,temperature,BPA,BPA_unit,corrected_dose,time,time_day,trait,hierarchy,response,response_unit,mean_control,sd_control,se_control,n_control,mean_treat,sd_treat,se_treat,n_treat,mean_c_1,mean_t_1,lnRR,lnRR_direct,lnRR_variance,notes,Link
Mihaich,755,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Juvenile,NA,0,,,captive,28,130,ug l,130,28 dph,28,Survival,Organism,Survival,%,96,4.6,,4,94,6.9,,4,97,95,-0.020834087,-0.020834087,0.179825556,,
Mihaich,756,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Juvenile,NA,0,,,captive,28,250,ug l,250,28 dph,28,Survival,Organism,Survival,%,96,4.6,,4,98,2.3,,4,97,99,0.020408872,0.020408872,0.067894668,,
Mihaich,757,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Unknown,0,,,captive,28,7.1,ug l,7.1,115 dph,115,Survival,Organism,Survival,%,95,6,,4,99,2,,4,96,100,0.040821995,0.040821995,0.10375,,
Mihaich,758,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Unknown,0,,,captive,28,17,ug l,17,115 dph,115,Survival,Organism,Survival,%,95,6,,4,93,6,,4,96,94,-0.021053409,-0.021053409,0.189494681,,
Mihaich,759,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Unknown,0,,,captive,28,31,ug l,31,115 dph,115,Survival,Organism,Survival,%,95,6,,4,95,3.8,,4,96,96,0,0,0.131354167,,
Mihaich,760,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Unknown,0,,,captive,28,66,ug l,66,115 dph,115,Survival,Organism,Survival,%,95,6,,4,95,3.8,,4,96,96,0,0,0.131354167,,
Mihaich,761,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Unknown,0,,,captive,28,130,ug l,130,115 dph,115,Survival,Organism,Survival,%,95,6,,4,93,12,,4,96,94,-0.021053409,-0.021053409,0.476728723,,
Mihaich,762,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Unknown,0,,,captive,28,250,ug l,250,115 dph,115,Survival,Organism,Survival,%,95,6,,4,95,3.8,,4,96,96,0,0,0.131354167,,
Mihaich,763,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,7.1,ug l,7.1,115 dph,115,Growth,Organism,Body size,mm,46.77755,0.5197505,0.2598753,4,45.73805,2.0790021,1.039501,4,47.77755,46.73805,-0.021997256,-0.021997256,0.024533078,,
Mihaich,764,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,17,ug l,17,115 dph,115,Growth,Organism,Body size,mm,46.77755,0.5197505,0.2598753,4,46.6736,1.4553015,0.7276507,4,47.77755,47.6736,-0.002178078,-0.002178078,0.012519798,,
Mihaich,765,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,31,ug l,31,115 dph,115,Growth,Organism,Body size,mm,46.77755,0.5197505,0.2598753,4,46.0499,0.6237006,0.3118503,4,47.77755,47.0499,-0.015347123,-0.015347123,0.0034805,,
Mihaich,766,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,66,ug l,66,115 dph,115,Growth,Organism,Body size,mm,46.77755,0.5197505,0.2598753,4,47.40125,0.4158004,0.2079002,4,47.77755,48.40125,0.012969776,0.012969776,0.002306537,,
Mihaich,767,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,130,ug l,130,115 dph,115,Growth,Organism,Body size,mm,46.77755,0.5197505,0.2598753,4,46.77755,0.6237006,0.3118503,4,47.77755,47.77755,0,0,0.003449021,,
Mihaich,768,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,250,ug l,250,115 dph,115,Growth,Organism,Body size,mm,46.77755,0.5197505,0.2598753,4,46.0499,0.7276507,0.3638254,4,47.77755,47.0499,-0.015347123,-0.015347123,0.004226905,,
Mihaich,769,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,7.1,ug l,7.1,115 dph,115,Growth,Organism,Body size,mm,40.33264,1.039501,0.5197505,4,39.50104,1.1434511,0.5717256,4,41.33264,40.50104,-0.02032485,-0.02032485,0.014606428,,
Mihaich,770,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,17,ug l,17,115 dph,115,Growth,Organism,Body size,mm,40.33264,1.039501,0.5197505,4,40.33264,1.1434511,0.5717256,4,41.33264,41.33264,0,0,0.014444049,,
Mihaich,771,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,31,ug l,31,115 dph,115,Growth,Organism,Body size,mm,40.33264,1.039501,0.5197505,4,39.18919,0.8316008,0.4158004,4,41.33264,40.18919,-0.028054449,-0.028054449,0.010837671,,
Mihaich,772,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,66,ug l,66,115 dph,115,Growth,Organism,Body size,mm,40.33264,1.039501,0.5197505,4,41.06029,0.8316008,0.4158004,4,41.33264,42.06029,0.017451563,0.017451563,0.010646296,,
Mihaich,773,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,130,ug l,130,115 dph,115,Growth,Organism,Body size,mm,40.33264,1.039501,0.5197505,4,39.50104,0.9355509,0.4677755,4,41.33264,40.50104,-0.02032485,-0.02032485,0.011938442,,
Mihaich,774,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,250,ug l,250,115 dph,115,Growth,Organism,Body size,mm,40.33264,1.039501,0.5197505,4,41.37214,1.4553015,0.7276507,4,41.33264,42.37214,0.024838568,0.024838568,0.019031612,,
Mihaich,775,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,7.1,ug l,7.1,115 dph,115,Growth,Organism,Body size,g,1.974425,0.0971867,0.04859335,4,1.877238,0.23017903,0.11508951,4,2.974425,2.877238,-0.033219937,-0.033219937,0.005397453,,
Mihaich,776,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,17,ug l,17,115 dph,115,Growth,Organism,Body size,g,1.974425,0.0971867,0.04859335,4,2.005115,0.21994885,0.10997442,4,2.974425,3.005115,0.010265094,0.010265094,0.004818468,,
Mihaich,777,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,31,ug l,31,115 dph,115,Growth,Organism,Body size,g,1.974425,0.0971867,0.04859335,4,1.846547,0.09207161,0.04603581,4,2.974425,2.846547,-0.043944062,-0.043944062,0.001538387,,
Mihaich,778,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,66,ug l,66,115 dph,115,Growth,Organism,Body size,g,1.974425,0.0971867,0.04859335,4,2.025575,0.10230179,0.0511509,4,2.974425,3.025575,0.017050413,0.017050413,0.001658638,,
Mihaich,779,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,130,ug l,130,115 dph,115,Growth,Organism,Body size,g,1.974425,0.0971867,0.04859335,4,1.97954,0.11764706,0.05882353,4,2.974425,2.97954,0.001718183,0.001718183,0.001955195,,
Mihaich,780,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Male,1,1.974425,g,captive,28,250,ug l,250,115 dph,115,Growth,Organism,Body size,g,1.974425,0.0971867,0.04859335,4,1.943734,0.18414322,0.09207161,4,2.974425,2.943734,-0.010371899,-0.010371899,0.00367361,,
Mihaich,781,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,7.1,ug l,7.1,115 dph,115,Growth,Organism,Body size,g,1.150895,0.10230179,0.0511509,4,1.084399,0.13299233,0.06649616,4,2.150895,2.084399,-0.03140347,-0.03140347,0.00333778,,
Mihaich,782,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,17,ug l,17,115 dph,115,Growth,Organism,Body size,g,1.150895,0.10230179,0.0511509,4,1.171355,0.05626598,0.02813299,4,2.150895,2.171355,0.009467362,0.009467362,0.001580933,,
Mihaich,783,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,31,ug l,31,115 dph,115,Growth,Organism,Body size,g,1.150895,0.10230179,0.0511509,4,1.063939,0.04092072,0.02046036,4,2.150895,2.063939,-0.041267742,-0.041267742,0.001419259,,
Mihaich,784,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,66,ug l,66,115 dph,115,Growth,Organism,Body size,g,1.150895,0.10230179,0.0511509,4,1.212276,0.10230179,0.0511509,4,2.150895,2.212276,0.028137815,0.028137815,0.00239911,,
Mihaich,785,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,130,ug l,130,115 dph,115,Growth,Organism,Body size,g,1.150895,0.10230179,0.0511509,4,1.11509,0.07672634,0.03836317,4,2.150895,2.11509,-0.01678667,-0.01678667,0.001912256,,
Mihaich,786,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,250,ug l,250,115 dph,115,Growth,Organism,Body size,g,1.150895,0.10230179,0.0511509,4,1.386189,0.20460358,0.10230179,4,2.150895,2.386189,0.103813498,0.103813498,0.00560236,,
Mihaich,787,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,7.1,ug l,7.1,115 dph,115,Growth,Organism,Body size,g,15.067751,2.60162602,1.16348252,5,12.086721,7.58807588,3.3934907,5,16.067751,13.086721,-0.205216168,-0.205216168,0.964208068,,
Mihaich,788,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,17,ug l,17,115 dph,115,Growth,Organism,Body size,g,15.067751,2.60162602,1.16348252,5,13.00813,7.20867209,3.22381616,5,16.067751,14.00813,-0.137176344,-0.137176344,0.826174606,,
Mihaich,789,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,31,ug l,31,115 dph,115,Growth,Organism,Body size,g,15.067751,2.60162602,1.16348252,5,12.086721,4.01084011,1.79370223,5,16.067751,13.086721,-0.205216168,-0.205216168,0.330098773,,
Mihaich,790,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,66,ug l,66,115 dph,115,Growth,Organism,Body size,g,15.067751,2.60162602,1.16348252,5,14.092141,3.63143631,1.62402769,5,16.067751,15.092141,-0.062640075,-0.062640075,0.25900655,,
Mihaich,791,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,130,ug l,130,115 dph,115,Growth,Organism,Body size,g,15.067751,2.60162602,1.16348252,5,7.913279,3.41463415,1.52707081,5,16.067751,8.913279,-0.589272032,-0.589272032,0.345874949,,
Mihaich,792,25,2018,,Environmental Toxicology and Chemistry,Vertebrate,Fish,sheephead minnow,Cyprinodon variegatus,Cyprinodon variegatus variegatus,Adult,Female,1,1.150895,g,captive,28,250,ug l,250,115 dph,115,Growth,Organism,Body size,g,15.067751,2.60162602,1.16348252,5,9.051491,3.63143631,1.62402769,5,16.067751,10.051491,-0.469093238,-0.469093238,0.34664447,,
Miglaiccio,793,26,2018,Characterization of Follicular Atresia Responsive to BPA in Zebrafish by Morphometric Analysis of Follicular Stage Progression,International Journal of Endocrinology,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Adult,Female,0,,,captive,28,5,ug l,5,3 weeks,21,Reproduction,Cellular,Atretic follicles,p2,1.907143,0.22587698,0.07142857,10,3.271429,0.24846467,0.07857143,10,2.907143,4.271429,0.38477762,0.38477762,0.003200295,,https://www.hindawi.com/journals/ije/2018/4298195/abs/
Martinez,794,27,2018,Dose-dependent transcriptomic responses of zebrafish eleutheroembryos to Bisphenol A,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.1,mg l ,100,5 dpf,5,Survival,Organism,Survival,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,https://www.sciencedirect.com/science/article/pii/S0269749118319948
Martinez,795,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,1,mg l ,1000,5 dpf,5,Survival,Organism,Survival,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,796,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,2,mg l ,2000,5 dpf,5,Survival,Organism,Survival,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,797,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4,mg l ,4000,5 dpf,5,Survival,Organism,Survival,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,798,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,5,mg l ,5000,5 dpf,5,Survival,Organism,Survival,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,799,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8,mg l ,8000,5 dpf,5,Survival,Organism,Survival,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,800,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,10,mg l ,10000,5 dpf,5,Survival,Organism,Survival,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,801,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,50,mg l ,50000,5 dpf,5,Survival,Organism,Survival,%,100,0,,6,0,0,,6,101,1,-4.615120517,-4.615120517,0,no variation,
Martinez,802,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,100,mg l ,100000,5 dpf,5,Survival,Organism,Survival,%,100,0,,6,0,0,,6,101,1,-4.615120517,-4.615120517,0,no variation,
Martinez,803,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.1,mg l ,100,5 dpf,5,Development,Organism,Hatching success,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,804,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,1,mg l ,1000,5 dpf,5,Development,Organism,Hatching success,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,805,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,2,mg l ,2000,5 dpf,5,Development,Organism,Hatching success,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,806,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4,mg l ,4000,5 dpf,5,Development,Organism,Hatching success,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,807,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,5,mg l ,5000,5 dpf,5,Development,Organism,Hatching success,%,100,0,,6,100,0,,6,101,101,0,0,0,no variation,
Martinez,808,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8,mg l ,8000,5 dpf,5,Development,Organism,Hatching success,%,100,0,,6,92.66862,3.591627,1.466276,6,101,93.66862,-0.075357282,-0.075357282,0.022952875,,
Martinez,809,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,10,mg l ,10000,5 dpf,5,Development,Organism,Hatching success,%,100,0,,6,81.81818,16.521485,6.744868,6,101,82.81818,-0.198472914,-0.198472914,0.549314709,,
Martinez,810,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,50,mg l ,50000,5 dpf,5,Development,Organism,Hatching success,%,100,0,,6,0,0,,6,101,1,-4.615120517,-4.615120517,0,no variation,
Martinez,811,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,100,mg l ,100000,5 dpf,5,Development,Organism,Hatching success,%,100,0,,6,0,0,,6,101,1,-4.615120517,-4.615120517,0,no variation,
Martinez,812,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.1,mg l ,100,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,%,98.136646,3.803556,1.552795,6,95.652174,6.085689,2.484472,6,99.136646,96.652174,-0.025380462,-0.025380462,0.088185789,,
Martinez,813,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,1,mg l ,1000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,%,98.136646,3.803556,1.552795,6,98.447205,3.803556,1.552795,6,99.136646,99.447205,0.003127739,0.003127739,0.048567473,,
Martinez,814,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,2,mg l ,2000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,%,98.136646,3.803556,1.552795,6,94.409938,4.564267,1.863354,6,99.136646,95.409938,-0.038316416,-0.038316416,0.060712984,,
Martinez,815,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,4,mg l ,4000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,%,98.136646,3.803556,1.552795,6,87.888199,11.410667,4.658385,6,99.136646,88.888199,-0.109119772,-0.109119772,0.268454835,,
Martinez,816,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,5,mg l ,5000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,%,98.136646,3.803556,1.552795,6,36.335404,20.5392,8.385093,6,99.136646,37.335404,-0.976557116,-0.976557116,1.907515194,,
Martinez,817,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,8,mg l ,8000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,%,98.136646,3.803556,1.552795,6,1.552795,4.564267,1.863354,6,99.136646,2.552795,-3.659310324,-3.659310324,1.384434403,,
Martinez,818,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,10,mg l ,10000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,%,98.136646,3.803556,1.552795,6,0,0,0,6,99.136646,1,-4.596499161,-4.596499161,0.024321713,,
Martinez,819,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,50,mg l ,50000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,%,98.136646,3.803556,1.552795,6,0,0,0,6,99.136646,1,-4.596499161,-4.596499161,0.024321713,,
Martinez,820,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,100,mg l ,100000,5 dpf,5,Abnormality & damage,Organ,Swim bladder area,%,98.136646,3.803556,1.552795,6,0,0,0,6,99.136646,1,-4.596499161,-4.596499161,0.024321713,,
Martinez,821,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,0.1,mg l ,100,5 dpf,5,Development,Cellular,Yolk sac area,mm,0,0,0,6,0.006115108,0.007930003,0.00323741,6,1,1.006115108,0.006096487,0.006096487,1.04E-05,,
Martinez,822,27,2018,,Environmental Pollution,Vertebrate,Fish,zebrafish,Danio rerio,Danio rerio,Larvae,NA,0,,,captive,28,1,mg l ,1000,5 dpf,5,Development,Cellular,Yolk sac area,mm,0,0,0,6,0.003956835,0.008811114,0.003597122,6,1,1.003956835,0.003949027,0.003949027,1.29E-05,,
